start date: 	2024-03-15
start time: 	13.54.52
stop date: 	2024-03-17
stop time: 	13.55.53
com rel. humid (%):	33.4
com temp (°C):	27.67
cn temp (°C):	31.59
nv temp (°C):	33.53
bvd averages: 	   2880
remarks: 	chopper voltage noise
R1 Info: 	0
R2 Info: 	0
data filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354.txt
config filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-0.000000000
delta (I2*R2) (V): 	-0.000000000
N1 (Turns):	0
N2 (Turns):	0
NA (Turns):	0
R1 (Ohm): 	0.000000
R2 (Ohm): 	0.000000

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
1364	-5.050500E-09	-1.562557E-10	+1.121059E-10
1365	-4.281750E-09	-1.592780E-10	+1.120645E-10
1366	-1.119750E-09	-1.599811E-10	+1.119846E-10
1367	-1.056637E-08	-1.675937E-10	+1.121613E-10
1368	+9.790500E-09	-1.603144E-10	+1.123154E-10
1369	+3.312750E-09	-1.577775E-10	+1.122620E-10
1370	+2.398125E-09	-1.559119E-10	+1.121956E-10
1371	+6.662250E-09	-1.509387E-10	+1.122239E-10
1372	+4.147500E-09	-1.478058E-10	+1.121859E-10
1373	-1.989750E-09	-1.491473E-10	+1.121122E-10
1374	-2.023500E-09	-1.505115E-10	+1.120388E-10
1375	+5.932125E-09	-1.460877E-10	+1.120447E-10
1376	+1.861500E-09	-1.446287E-10	+1.119727E-10
1377	-7.583625E-09	-1.500310E-10	+1.120217E-10
1378	-1.267500E-09	-1.508420E-10	+1.119433E-10
1379	+4.051875E-09	-1.477943E-10	+1.119036E-10
1380	-3.299625E-09	-1.500783E-10	+1.118458E-10
1381	-7.825500E-09	-1.556361E-10	+1.119029E-10
1382	+2.594625E-09	-1.536461E-10	+1.118396E-10
1383	-4.792500E-10	-1.538815E-10	+1.117590E-10
1384	+4.653000E-09	-1.504083E-10	+1.117322E-10
1385	-1.587454E-07	-2.649173E-10	+1.599324E-10
1386	+3.684150E-08	-2.381450E-10	+1.620439E-10
1387	-8.599125E-09	-2.441731E-10	+1.620392E-10
1388	+4.072500E-10	-2.437038E-10	+1.619231E-10
1389	-6.117225E-08	-2.875688E-10	+1.676469E-10
1390	+1.403250E-08	-2.772666E-10	+1.678427E-10
1391	-4.270425E-08	-3.077677E-10	+1.704728E-10
1392	+4.272431E-07	-6.190733E-13	+3.512257E-10
1393	+1.828275E-08	+1.250610E-11	+3.512188E-10
1394	+2.491500E-09	+1.428443E-11	+3.509713E-10
1395	-2.217600E-07	-1.446935E-10	+3.850691E-10
1396	+6.382875E-09	-1.400176E-10	+3.848216E-10
1397	-2.191125E-09	-1.414859E-10	+3.845488E-10
1398	+7.935000E-10	-1.408171E-10	+3.842743E-10
1399	+2.235000E-10	-1.405566E-10	+3.839996E-10
1400	-1.930875E-09	-1.418354E-10	+3.837273E-10
1401	-4.955625E-09	-1.452714E-10	+3.834687E-10
1402	+2.875500E-09	-1.431168E-10	+3.832012E-10
1403	+4.545750E-09	-1.397748E-10	+3.829425E-10
1404	+4.878375E-09	-1.362006E-10	+3.826864E-10
1405	-5.707500E-10	-1.365099E-10	+3.824140E-10
1406	-8.627250E-09	-1.425488E-10	+3.821896E-10
1407	+2.634375E-09	-1.405752E-10	+3.819230E-10
1408	+1.602750E-09	-1.393370E-10	+3.816537E-10
1409	-4.490625E-09	-1.424252E-10	+3.813952E-10
1410	+5.625000E-11	-1.422843E-10	+3.811246E-10
1411	-1.836000E-09	-1.434847E-10	+3.808563E-10
1412	+6.664125E-09	-1.386634E-10	+3.806170E-10
1413	-2.007375E-09	-1.399859E-10	+3.803499E-10
1414	+1.861500E-09	-1.385705E-10	+3.800834E-10
1415	-1.559250E-09	-1.395745E-10	+3.798161E-10
1416	+1.708500E-09	-1.382693E-10	+3.795500E-10
1417	-4.915875E-09	-1.416410E-10	+3.792970E-10
1418	-5.610000E-09	-1.454974E-10	+3.790490E-10
1419	+2.215500E-09	-1.438335E-10	+3.787855E-10
1420	+3.837375E-09	-1.410298E-10	+3.785290E-10
1421	+4.789125E-09	-1.375603E-10	+3.782785E-10
1422	+3.150000E-11	-1.374415E-10	+3.780124E-10
1423	+6.733125E-09	-1.326132E-10	+3.777775E-10
1424	-1.280250E-09	-1.334192E-10	+3.775130E-10
1425	-5.352375E-09	-1.370816E-10	+3.772657E-10
1426	-3.335250E-09	-1.393243E-10	+3.770077E-10
1427	-3.508875E-09	-1.416856E-10	+3.767508E-10
1428	+4.802250E-09	-1.382235E-10	+3.765028E-10
1429	-2.737875E-09	-1.400427E-10	+3.762437E-10
1430	+3.208125E-09	-1.377013E-10	+3.759878E-10
1431	-4.393125E-09	-1.406751E-10	+3.757367E-10
1432	-3.430500E-09	-1.429724E-10	+3.754812E-10
1433	-5.938500E-09	-1.470167E-10	+3.752409E-10
1434	-1.865625E-09	-1.482152E-10	+3.749811E-10
1435	-3.120375E-09	-1.502864E-10	+3.747254E-10
1436	-4.401375E-09	-1.532468E-10	+3.744761E-10
1437	+3.776625E-09	-1.505120E-10	+3.742254E-10
1438	+3.457500E-10	-1.501669E-10	+3.739652E-10
1439	+1.038750E-09	-1.493407E-10	+3.737061E-10
1440	-5.313375E-09	-1.529268E-10	+3.734637E-10
1441	-1.420500E-09	-1.538065E-10	+3.732055E-10
1442	+4.027500E-10	-1.534205E-10	+3.729468E-10
1443	-6.099000E-09	-1.575408E-10	+3.727111E-10
1444	-6.235875E-09	-1.617502E-10	+3.724766E-10
1445	-3.146250E-09	-1.638156E-10	+3.722245E-10
1446	-9.412500E-11	-1.637674E-10	+3.719670E-10
1447	-1.270125E-09	-1.645320E-10	+3.717106E-10
1448	+4.293375E-09	-1.614533E-10	+3.714666E-10
1449	-2.595000E-10	-1.615210E-10	+3.712102E-10
1450	-1.142438E-08	-1.692884E-10	+3.710354E-10
1451	+3.541125E-09	-1.667313E-10	+3.707884E-10
1452	+7.518750E-10	-1.660987E-10	+3.705335E-10
1453	+6.499125E-09	-1.615114E-10	+3.703068E-10
1454	+1.977000E-09	-1.600407E-10	+3.700550E-10
1455	+3.886875E-09	-1.572593E-10	+3.698110E-10
1456	-2.189250E-09	-1.586549E-10	+3.695596E-10
1457	-3.763125E-09	-1.611288E-10	+3.693141E-10
1458	+5.603625E-09	-1.571749E-10	+3.690819E-10
1459	+1.861500E-09	-1.557913E-10	+3.688314E-10
1460	+1.322250E-09	-1.547789E-10	+3.685801E-10
1461	-2.151375E-09	-1.561455E-10	+3.683303E-10
1462	+4.175250E-09	-1.531829E-10	+3.680902E-10
1463	-2.327625E-09	-1.546692E-10	+3.678415E-10
1464	+1.342500E-10	-1.544718E-10	+3.675902E-10
1465	+3.772500E-09	-1.517913E-10	+3.673490E-10
1466	+5.083500E-09	-1.482202E-10	+3.671157E-10
1467	-2.696250E-09	-1.499571E-10	+3.668695E-10
1468	+1.085175E-08	-1.424627E-10	+3.666961E-10
1469	-2.132250E-09	-1.438172E-10	+3.664489E-10
1470	+1.111125E-09	-1.429635E-10	+3.662005E-10
1471	+6.438750E-10	-1.424286E-10	+3.659518E-10
1472	-4.350000E-11	-1.423614E-10	+3.657032E-10
1473	-8.632500E-09	-1.481253E-10	+3.655003E-10
1474	+8.478000E-09	-1.422731E-10	+3.652991E-10
1475	+4.343625E-09	-1.392318E-10	+3.650640E-10
1476	-4.786125E-09	-1.423801E-10	+3.648302E-10
1477	-3.927750E-09	-1.449430E-10	+3.645921E-10
1478	+2.405625E-09	-1.432173E-10	+3.643494E-10
1479	+2.156625E-09	-1.416623E-10	+3.641063E-10
1480	+3.262875E-09	-1.393619E-10	+3.638675E-10
1481	-1.893750E-09	-1.405465E-10	+3.636236E-10
1482	-8.002500E-10	-1.409916E-10	+3.633785E-10
1483	+1.942500E-10	-1.407656E-10	+3.631334E-10
1484	+4.725750E-09	-1.374863E-10	+3.629035E-10
1485	+1.130250E-09	-1.366326E-10	+3.626600E-10
1486	-8.372250E-09	-1.421747E-10	+3.624582E-10
1487	+3.862500E-11	-1.420531E-10	+3.622144E-10
1488	+4.284750E-09	-1.390781E-10	+3.619831E-10
1489	+3.974250E-09	-1.363156E-10	+3.617505E-10
1490	+3.821625E-09	-1.336593E-10	+3.615174E-10
1491	-1.036125E-09	-1.342646E-10	+3.612754E-10
1492	+5.081250E-10	-1.338340E-10	+3.610334E-10
1493	-4.496250E-09	-1.367559E-10	+3.608033E-10
1494	-6.273750E-10	-1.370843E-10	+3.605619E-10
1495	-3.036000E-09	-1.390234E-10	+3.603259E-10
1496	+7.840500E-09	-1.336895E-10	+3.601244E-10
1497	+4.832625E-09	-1.303720E-10	+3.598991E-10
1498	-7.914375E-09	-1.355683E-10	+3.596963E-10
1499	+5.200500E-09	-1.320085E-10	+3.594739E-10
1500	+4.029000E-09	-1.292345E-10	+3.592448E-10
1501	+2.911875E-09	-1.272084E-10	+3.590111E-10
1502	-9.761250E-10	-1.277736E-10	+3.587725E-10
1503	+5.959500E-09	-1.237236E-10	+3.585566E-10
1504	-4.621500E-09	-1.267141E-10	+3.583306E-10
1505	+7.150500E-09	-1.218787E-10	+3.581250E-10
1506	-1.111463E-08	-1.291780E-10	+3.579616E-10
1507	-2.190000E-09	-1.305455E-10	+3.577266E-10
1508	+2.031750E-09	-1.291117E-10	+3.574922E-10
1509	+2.683875E-09	-1.272475E-10	+3.572600E-10
1510	+5.375250E-09	-1.236035E-10	+3.570420E-10
1511	-5.872500E-09	-1.274082E-10	+3.568259E-10
1512	+9.747000E-09	-1.208775E-10	+3.566496E-10
1513	-1.012500E-11	-1.208043E-10	+3.564138E-10
1514	-1.861125E-09	-1.219538E-10	+3.561802E-10
1515	+5.206500E-09	-1.184366E-10	+3.559624E-10
1516	-2.641875E-09	-1.201012E-10	+3.557314E-10
1517	+2.929875E-09	-1.180906E-10	+3.555025E-10
1518	+3.243000E-09	-1.158765E-10	+3.552751E-10
1519	+3.562500E-09	-1.134549E-10	+3.550494E-10
1520	+8.768250E-09	-1.076117E-10	+3.548639E-10
1521	+1.179900E-08	-9.978353E-11	+3.547169E-10
1522	-5.875500E-09	-1.035784E-10	+3.545040E-10
1523	+1.102125E-09	-1.027867E-10	+3.542721E-10
1524	-2.833125E-09	-1.045782E-10	+3.540441E-10
1525	-9.518625E-09	-1.107514E-10	+3.538657E-10
1526	-3.277125E-09	-1.128263E-10	+3.536398E-10
1527	+2.728875E-09	-1.109654E-10	+3.534130E-10
1528	-3.776625E-09	-1.133644E-10	+3.531898E-10
1529	+1.551000E-09	-1.122758E-10	+3.529604E-10
1530	-3.226500E-09	-1.143113E-10	+3.527355E-10
1531	-3.871125E-09	-1.167651E-10	+3.525136E-10
1532	+1.701750E-09	-1.155781E-10	+3.522854E-10
1533	-1.290000E-09	-1.163442E-10	+3.520564E-10
1534	-6.076875E-09	-1.202298E-10	+3.518483E-10
1535	-4.422375E-09	-1.230325E-10	+3.516302E-10
1536	-1.044937E-08	-1.297554E-10	+3.514655E-10
1537	+1.593000E-09	-1.286345E-10	+3.512385E-10
1538	-3.382125E-09	-1.307499E-10	+3.510164E-10
1539	-1.771875E-09	-1.318163E-10	+3.507899E-10
1540	-4.631250E-10	-1.320314E-10	+3.505621E-10
1541	+6.816000E-09	-1.275226E-10	+3.503635E-10
1542	+5.266500E-09	-1.240246E-10	+3.501537E-10
1543	+8.928000E-09	-1.181581E-10	+3.499759E-10
1544	+2.458125E-09	-1.164895E-10	+3.497531E-10
1545	-2.553000E-09	-1.180665E-10	+3.495302E-10
1546	-5.766000E-09	-1.217198E-10	+3.493232E-10
1547	+1.486125E-09	-1.206804E-10	+3.490989E-10
1548	-1.830000E-10	-1.207207E-10	+3.488733E-10
1549	-2.225625E-09	-1.220796E-10	+3.486506E-10
1550	+4.772625E-09	-1.189217E-10	+3.484399E-10
1551	-7.357500E-10	-1.193194E-10	+3.482154E-10
1552	+5.326500E-09	-1.158105E-10	+3.480087E-10
1553	-3.128625E-09	-1.177505E-10	+3.477899E-10
1554	-1.353375E-09	-1.185456E-10	+3.475670E-10
1555	-3.967500E-10	-1.187245E-10	+3.473434E-10
1556	-8.377500E-09	-1.240322E-10	+3.471607E-10
1557	+9.675000E-11	-1.238904E-10	+3.469377E-10
1558	-1.689000E-09	-1.248950E-10	+3.467164E-10
1559	-6.911250E-10	-1.252582E-10	+3.464941E-10
1560	-3.196500E-09	-1.272269E-10	+3.462775E-10
1561	+4.458750E-09	-1.242891E-10	+3.460681E-10
1562	+5.158500E-09	-1.209070E-10	+3.458630E-10
1563	+5.128125E-09	-1.175487E-10	+3.456580E-10
1564	-2.912250E-09	-1.193356E-10	+3.454415E-10
1565	+3.351750E-09	-1.171177E-10	+3.452278E-10
1566	-3.147750E-09	-1.190529E-10	+3.450127E-10
1567	-7.987125E-09	-1.240740E-10	+3.448291E-10
1568	-1.260000E-09	-1.247985E-10	+3.446098E-10
1569	+1.692375E-09	-1.236403E-10	+3.443921E-10
1570	+2.083875E-09	-1.222342E-10	+3.441755E-10
1571	+2.343000E-09	-1.206650E-10	+3.439599E-10
1572	-8.036625E-09	-1.257006E-10	+3.437779E-10
1573	-3.551250E-10	-1.258465E-10	+3.435594E-10
1574	+3.197625E-09	-1.237350E-10	+3.433475E-10
1575	-8.175000E-11	-1.237083E-10	+3.431294E-10
1576	+1.118625E-09	-1.229201E-10	+3.429126E-10
1577	-4.030125E-09	-1.253977E-10	+3.427040E-10
1578	+5.511375E-09	-1.218256E-10	+3.425054E-10
1579	-9.765000E-10	-1.223668E-10	+3.422888E-10
1580	-3.668250E-09	-1.246111E-10	+3.420795E-10
1581	+5.658750E-10	-1.241743E-10	+3.418633E-10
1582	-5.186625E-09	-1.273744E-10	+3.416621E-10
1583	+3.310875E-09	-1.252024E-10	+3.414532E-10
1584	+4.340625E-09	-1.223830E-10	+3.412492E-10
1585	-3.056625E-09	-1.242343E-10	+3.410388E-10
1586	-2.790000E-10	-1.243319E-10	+3.408237E-10
1587	+1.129200E-08	-1.171382E-10	+3.406849E-10
1588	+8.120625E-09	-1.119507E-10	+3.405098E-10
1589	-7.496250E-10	-1.123520E-10	+3.402957E-10
1590	+1.073925E-08	-1.055271E-10	+3.401500E-10
1591	-4.125000E-12	-1.054634E-10	+3.399362E-10
1592	-3.229875E-09	-1.074260E-10	+3.397283E-10
1593	-2.001375E-09	-1.086149E-10	+3.395170E-10
1594	+2.689500E-09	-1.068595E-10	+3.393085E-10
1595	-1.137750E-09	-1.075058E-10	+3.390963E-10
1596	+3.126750E-09	-1.054793E-10	+3.388898E-10
1597	+7.320000E-10	-1.049549E-10	+3.386780E-10
1598	-4.619625E-09	-1.077801E-10	+3.384778E-10
1599	-2.040000E-09	-1.089885E-10	+3.382682E-10
1600	+5.158500E-09	-1.056963E-10	+3.380727E-10
1601	+1.755375E-09	-1.045339E-10	+3.378635E-10
1602	-2.629875E-09	-1.061103E-10	+3.376562E-10
1603	-1.420125E-09	-1.069300E-10	+3.374465E-10
1604	-4.745250E-09	-1.098217E-10	+3.372484E-10
1605	-1.216500E-08	-1.173327E-10	+3.371219E-10
1606	-2.685000E-09	-1.189315E-10	+3.369157E-10
1607	+7.068750E-09	-1.144588E-10	+3.367357E-10
1608	-2.006625E-09	-1.156355E-10	+3.365283E-10
1609	-7.636125E-09	-1.203095E-10	+3.363516E-10
1610	-2.999625E-09	-1.220979E-10	+3.361474E-10
1611	-2.569125E-09	-1.236169E-10	+3.359421E-10
1612	-7.800000E-11	-1.235886E-10	+3.357336E-10
1613	+6.438750E-10	-1.231128E-10	+3.355257E-10
1614	-2.011125E-09	-1.242825E-10	+3.353198E-10
1615	+3.378000E-09	-1.221139E-10	+3.351191E-10
1616	+6.216000E-09	-1.181918E-10	+3.349347E-10
1617	+1.572750E-09	-1.171461E-10	+3.347291E-10
1618	-6.033000E-09	-1.208024E-10	+3.345421E-10
1619	-6.128625E-09	-1.245132E-10	+3.343560E-10
1620	+3.114375E-09	-1.225139E-10	+3.341556E-10
1621	+4.358250E-09	-1.197497E-10	+3.339608E-10
1622	+6.076125E-09	-1.159298E-10	+3.337767E-10
1623	-4.696500E-09	-1.187521E-10	+3.335829E-10
1624	-6.276000E-09	-1.225435E-10	+3.333990E-10
1625	+5.857875E-09	-1.188632E-10	+3.332141E-10
1626	+6.360000E-10	-1.183990E-10	+3.330094E-10
1627	-5.449125E-09	-1.216754E-10	+3.328208E-10
1628	+1.082250E-09	-1.209359E-10	+3.326171E-10
1629	-4.237875E-09	-1.234632E-10	+3.324225E-10
1630	+9.022500E-10	-1.228339E-10	+3.322191E-10
1631	-3.497625E-09	-1.249031E-10	+3.320218E-10
1632	+1.057875E-09	-1.241783E-10	+3.318191E-10
1633	+1.346250E-09	-1.232779E-10	+3.316170E-10
1634	-3.738750E-10	-1.234312E-10	+3.314141E-10
1635	+7.567500E-09	-1.187273E-10	+3.312447E-10
1636	-5.513625E-09	-1.220249E-10	+3.310586E-10
1637	-1.925625E-09	-1.231267E-10	+3.308581E-10
1638	-3.134250E-09	-1.249650E-10	+3.306612E-10
1639	+1.802625E-09	-1.237889E-10	+3.304615E-10
1640	+1.865625E-09	-1.225758E-10	+3.302621E-10
1641	-2.730000E-09	-1.241648E-10	+3.300646E-10
1642	-6.186375E-09	-1.278567E-10	+3.298842E-10
1643	+6.505500E-09	-1.238194E-10	+3.297081E-10
1644	+4.712250E-09	-1.208777E-10	+3.295206E-10
1645	+2.700375E-09	-1.191627E-10	+3.293247E-10
1646	-3.036375E-09	-1.209350E-10	+3.291294E-10
1647	+3.568875E-09	-1.186947E-10	+3.289371E-10
1648	-7.045500E-09	-1.228978E-10	+3.287643E-10
1649	+2.435250E-09	-1.213465E-10	+3.285685E-10
1650	-6.118500E-09	-1.249811E-10	+3.283894E-10
1651	+3.888750E-09	-1.225500E-10	+3.281995E-10
1652	-3.168000E-09	-1.243935E-10	+3.280059E-10
1653	+7.087500E-10	-1.238895E-10	+3.278078E-10
1654	-5.949750E-09	-1.274118E-10	+3.276285E-10
1655	+1.014263E-08	-1.212063E-10	+3.274893E-10
1656	+1.828875E-09	-1.200288E-10	+3.272936E-10
1657	+4.651500E-09	-1.171491E-10	+3.271087E-10
1658	-3.006375E-09	-1.188917E-10	+3.269160E-10
1659	-5.812500E-11	-1.188551E-10	+3.267189E-10
1660	-3.893625E-09	-1.211291E-10	+3.265299E-10
1661	+2.345625E-09	-1.196440E-10	+3.263366E-10
1662	+1.318875E-09	-1.187784E-10	+3.261414E-10
1663	+4.147125E-09	-1.162132E-10	+3.259553E-10
1664	+2.682000E-09	-1.145316E-10	+3.257637E-10
1665	+1.135500E-09	-1.137809E-10	+3.255688E-10
1666	+4.153125E-09	-1.112197E-10	+3.253834E-10
1667	-6.987750E-09	-1.153448E-10	+3.252144E-10
1668	-5.209500E-09	-1.183988E-10	+3.250337E-10
1669	+2.319375E-09	-1.169382E-10	+3.248422E-10
1670	-2.751750E-09	-1.185159E-10	+3.246514E-10
1671	+1.783500E-09	-1.173777E-10	+3.244591E-10
1672	-1.158000E-09	-1.180001E-10	+3.242656E-10
1673	-2.592375E-09	-1.194791E-10	+3.240750E-10
1674	-8.406750E-09	-1.244297E-10	+3.239192E-10
1675	+5.401500E-09	-1.211306E-10	+3.237426E-10
1676	-8.794875E-09	-1.263059E-10	+3.235908E-10
1677	+6.847500E-10	-1.258222E-10	+3.233981E-10
1678	-1.827750E-09	-1.268365E-10	+3.232069E-10
1679	-1.216125E-09	-1.274853E-10	+3.230150E-10
1680	-5.226375E-09	-1.305203E-10	+3.228369E-10
1681	+4.183500E-09	-1.279540E-10	+3.226550E-10
1682	+1.125375E-09	-1.272088E-10	+3.224640E-10
1683	+3.021750E-09	-1.253378E-10	+3.222778E-10
1684	-3.217875E-09	-1.271742E-10	+3.220916E-10
1685	-1.174875E-09	-1.277960E-10	+3.219010E-10
1686	+3.154500E-09	-1.258492E-10	+3.217159E-10
1687	+1.752000E-09	-1.247361E-10	+3.215271E-10
1688	-4.056000E-09	-1.270650E-10	+3.213450E-10
1689	+3.588750E-09	-1.248650E-10	+3.211622E-10
1690	-1.597500E-09	-1.257364E-10	+3.209733E-10
1691	-3.948000E-09	-1.279967E-10	+3.207914E-10
1692	-9.303750E-10	-1.284710E-10	+3.206021E-10
1693	+8.351625E-09	-1.234620E-10	+3.204518E-10
1694	-1.326750E-09	-1.241724E-10	+3.202634E-10
1695	+1.608375E-09	-1.231502E-10	+3.200760E-10
1696	-5.040750E-09	-1.260497E-10	+3.199004E-10
1697	+2.885625E-09	-1.242750E-10	+3.197167E-10
1698	+1.459125E-09	-1.233425E-10	+3.195297E-10
1699	+3.337500E-10	-1.230735E-10	+3.193417E-10
1700	+5.305875E-09	-1.198800E-10	+3.191698E-10
1701	-2.694000E-09	-1.213933E-10	+3.189857E-10
1702	+2.649000E-09	-1.197656E-10	+3.188024E-10
1703	+4.428375E-09	-1.170949E-10	+3.186263E-10
1704	+5.181750E-09	-1.139853E-10	+3.184545E-10
1705	-1.391250E-09	-1.147344E-10	+3.182685E-10
1706	+3.235125E-09	-1.127708E-10	+3.180879E-10
1707	+2.497500E-09	-1.112417E-10	+3.179052E-10
1708	-3.795000E-10	-1.113987E-10	+3.177191E-10
1709	-1.230000E-09	-1.120532E-10	+3.175338E-10
1710	-1.783500E-09	-1.130307E-10	+3.173496E-10
1711	+5.076750E-09	-1.099975E-10	+3.171785E-10
1712	-1.656750E-09	-1.109010E-10	+3.169945E-10
1713	-1.542937E-08	-1.198435E-10	+3.169356E-10
1714	+3.128625E-09	-1.179482E-10	+3.167563E-10
1715	-3.540375E-09	-1.199438E-10	+3.165778E-10
1716	+2.128125E-09	-1.186337E-10	+3.163960E-10
1717	-7.275000E-10	-1.189884E-10	+3.162119E-10
1718	+7.119000E-09	-1.147753E-10	+3.160558E-10
1719	+2.445000E-09	-1.132862E-10	+3.158754E-10
1720	+3.302250E-09	-1.113004E-10	+3.156980E-10
1721	-1.920750E-09	-1.123518E-10	+3.155162E-10
1722	-9.594750E-09	-1.178584E-10	+3.153810E-10
1723	-5.390250E-09	-1.209185E-10	+3.152128E-10
1724	-6.126750E-09	-1.244021E-10	+3.150492E-10
1725	+3.017250E-09	-1.225809E-10	+3.148717E-10
1726	+5.649375E-09	-1.192367E-10	+3.147070E-10
1727	-4.359375E-09	-1.216920E-10	+3.145343E-10
1728	+6.615000E-09	-1.177934E-10	+3.143764E-10
1729	+7.294875E-09	-1.135061E-10	+3.142238E-10
1730	-9.836250E-10	-1.140091E-10	+3.140425E-10
1731	-7.917000E-09	-1.185169E-10	+3.138934E-10
1732	+6.309000E-09	-1.148059E-10	+3.137341E-10
1733	-9.752250E-09	-1.203670E-10	+3.136023E-10
1734	+1.013250E-09	-1.197132E-10	+3.134221E-10
1735	-1.360875E-09	-1.204286E-10	+3.132422E-10
1736	+5.643750E-09	-1.171082E-10	+3.130793E-10
1737	-3.894750E-09	-1.192830E-10	+3.129066E-10
1738	+4.757250E-09	-1.164772E-10	+3.127391E-10
1739	+9.420000E-10	-1.158685E-10	+3.125598E-10
1740	-4.925625E-09	-1.186328E-10	+3.123923E-10
1741	+1.971375E-09	-1.174323E-10	+3.122151E-10
1742	-9.667500E-10	-1.179198E-10	+3.120362E-10
1743	+1.295250E-09	-1.171091E-10	+3.118582E-10
1744	-2.625750E-09	-1.185475E-10	+3.116827E-10
1745	-9.040125E-09	-1.236602E-10	+3.115460E-10
1746	-1.113000E-09	-1.242268E-10	+3.113680E-10
1747	-2.852625E-09	-1.257886E-10	+3.111936E-10
1748	-2.040000E-09	-1.268837E-10	+3.110175E-10
1749	-1.830000E-10	-1.269157E-10	+3.108396E-10
1750	+7.578000E-09	-1.225129E-10	+3.106931E-10
1751	-6.712500E-11	-1.224813E-10	+3.105156E-10
1752	-1.038000E-09	-1.230039E-10	+3.103388E-10
1753	-4.366875E-09	-1.254248E-10	+3.101712E-10
1754	+5.059875E-09	-1.224685E-10	+3.100084E-10
1755	-5.291625E-09	-1.254139E-10	+3.098457E-10
1756	-1.520250E-09	-1.262082E-10	+3.096702E-10
1757	+4.974375E-09	-1.233052E-10	+3.095075E-10
1758	+1.454625E-09	-1.224076E-10	+3.093327E-10
1759	+7.115625E-09	-1.182928E-10	+3.091842E-10
1760	+5.320500E-09	-1.152026E-10	+3.090239E-10
1761	+1.150500E-09	-1.144838E-10	+3.088492E-10
1762	-3.521625E-09	-1.164175E-10	+3.086799E-10
1763	-1.050000E-10	-1.164110E-10	+3.085048E-10
1764	+8.746500E-09	-1.113867E-10	+3.083708E-10
1765	-4.183500E-09	-1.136938E-10	+3.082047E-10
1766	-1.166250E-09	-1.142898E-10	+3.080307E-10
1767	+2.550000E-09	-1.127820E-10	+3.078600E-10
1768	+3.098625E-09	-1.109656E-10	+3.076912E-10
1769	+7.999875E-09	-1.063807E-10	+3.075514E-10
1770	-1.800750E-09	-1.073379E-10	+3.073790E-10
1771	-1.850250E-09	-1.083221E-10	+3.072070E-10
1772	+7.136250E-09	-1.042337E-10	+3.070608E-10
1773	-4.741125E-09	-1.068490E-10	+3.068987E-10
1774	-3.366375E-09	-1.086864E-10	+3.067312E-10
1775	+4.637250E-09	-1.060126E-10	+3.065700E-10
1776	-4.812000E-09	-1.086624E-10	+3.064088E-10
1777	-2.598000E-09	-1.100632E-10	+3.062395E-10
1778	+1.581750E-09	-1.091117E-10	+3.060687E-10
1779	-3.960000E-09	-1.112763E-10	+3.059043E-10
1780	-4.676250E-09	-1.138409E-10	+3.057431E-10
1781	+3.274500E-09	-1.119384E-10	+3.055773E-10
1782	+9.197625E-09	-1.067142E-10	+3.054505E-10
1783	+7.739625E-09	-1.023136E-10	+3.053108E-10
1784	+9.176625E-09	-9.711239E-11	+3.051840E-10
1785	-2.077500E-10	-9.717437E-11	+3.050129E-10
1786	+5.209500E-09	-9.420311E-11	+3.048566E-10
1787	-4.184250E-09	-9.649189E-11	+3.046945E-10
1788	-5.444625E-09	-9.948301E-11	+3.045388E-10
1789	+2.496000E-09	-9.803221E-11	+3.043720E-10
1790	+3.700500E-09	-9.591013E-11	+3.042093E-10
1791	+1.935000E-10	-9.574853E-11	+3.040394E-10
1792	-1.863375E-09	-9.673493E-11	+3.038713E-10
1793	+6.510000E-09	-9.305020E-11	+3.037241E-10
1794	+6.202500E-10	-9.265259E-11	+3.035550E-10
1795	+1.963875E-09	-9.150689E-11	+3.033880E-10
1796	-3.199125E-09	-9.323719E-11	+3.032240E-10
1797	-3.862125E-09	-9.533452E-11	+3.030625E-10
1798	-4.021125E-09	-9.751794E-11	+3.029018E-10
1799	-5.486250E-10	-9.776869E-11	+3.027334E-10
1800	+4.814625E-09	-9.503958E-11	+3.025775E-10
1801	+4.486875E-09	-9.249549E-11	+3.024202E-10
1802	+8.446875E-09	-8.775666E-11	+3.022894E-10
1803	+2.733750E-10	-8.755636E-11	+3.021218E-10
1804	-1.080000E-10	-8.756770E-11	+3.019543E-10
1805	+6.304875E-09	-8.402618E-11	+3.018077E-10
1806	+9.899625E-09	-7.849813E-11	+3.016912E-10
1807	+2.787375E-09	-7.691215E-11	+3.015284E-10
1808	-1.873500E-09	-7.790584E-11	+3.013632E-10
1809	+5.287125E-09	-7.494009E-11	+3.012112E-10
1810	+6.590250E-09	-7.125767E-11	+3.010672E-10
1811	-1.620000E-10	-7.130777E-11	+3.009009E-10
1812	-5.398500E-09	-7.424772E-11	+3.007492E-10
